Date,Time,Temp1,Temp2,Temp3
2021/6/1, 14:5:37, 9.1875, 9.2500, 9.1875
2021/6/1, 14:5:40, 9.1875, 9.3125, 9.1250
2021/6/1, 14:5:45, 9.1875, 9.3125, 9.1875
2021/6/1, 14:5:50, 9.2500, 9.3125, 9.2500
2021/6/1, 14:5:55, 9.3125, 9.3750, 9.2500
2021/6/1, 14:6:0, 9.3125, 9.3750, 9.3125
2021/6/1, 14:6:5, 9.3125, 9.4375, 9.3125
2021/6/1, 14:6:10, 9.3750, 9.5000, 9.3750
2021/6/1, 14:6:15, 9.4375, 9.5000, 9.3750
2021/6/1, 14:6:20, 9.4375, 9.5000, 9.4375
2021/6/1, 14:6:25, 9.4375, 9.5000, 9.4375
2021/6/1, 14:6:30, 9.4375, 9.5625, 9.5000
2021/6/1, 14:6:35, 9.5625, 9.5625, 9.5000
2021/6/1, 14:6:40, 9.5625, 9.5625, 9.5000
2021/6/1, 14:6:45, 9.5625, 9.6250, 9.5625
2021/6/1, 14:6:50, 9.6250, 9.6875, 9.6250
2021/6/1, 14:6:55, 9.6250, 9.6875, 9.6250
2021/6/1, 14:7:0, 9.6875, 9.6875, 9.6250
2021/6/1, 14:7:5, 9.6875, 9.7500, 9.6875
2021/6/1, 14:7:10, 9.7500, 9.8125, 9.7500
2021/6/1, 14:7:15, 9.7500, 9.8125, 9.7500
2021/6/1, 14:7:20, 9.7500, 9.8125, 9.7500
2021/6/1, 14:7:25, 9.8125, 9.8750, 9.8125
2021/6/1, 14:7:30, 9.8125, 9.9375, 9.8750
2021/6/1, 14:7:35, 9.8750, 9.9375, 9.8125
2021/6/1, 14:7:40, 9.8750, 9.9375, 9.8750
2021/6/1, 14:7:45, 9.9375, 10.0000, 9.9375
2021/6/1, 14:7:50, 9.9375, 10.0625, 10.0000
2021/6/1, 14:7:55, 10.0000, 10.0000, 10.0625
2021/6/1, 14:8:0, 10.0000, 10.1250, 10.0625
2021/6/1, 14:8:5, 10.0625, 10.0625, 10.0625
2021/6/1, 14:8:10, 10.0625, 10.1250, 10.1250
2021/6/1, 14:8:15, 10.1250, 10.1875, 10.1250
2021/6/1, 14:8:20, 10.1875, 10.1875, 10.1250
2021/6/1, 14:8:25, 10.1875, 10.2500, 10.1250
2021/6/1, 14:8:30, 10.1875, 10.2500, 10.1875
2021/6/1, 14:8:35, 10.1875, 10.2500, 10.2500
2021/6/1, 14:8:40, 10.3125, 10.3125, 10.2500
2021/6/1, 14:8:45, 10.2500, 10.3750, 10.2500
2021/6/1, 14:8:50, 10.3125, 10.4375, 10.3125
2021/6/1, 14:8:55, 10.3750, 10.4375, 10.3750
2021/6/1, 14:9:0, 10.3125, 10.4375, 10.3750
2021/6/1, 14:9:5, 10.4375, 10.5000, 10.4375
2021/6/1, 14:9:10, 10.3750, 10.5000, 10.4375
