collection_date,collection_temp,experiment,replicate,species,tube,ctmax_minute,ctmax_second,fecundity,size,dev_eggs,pathogen,lipids
7/17/23,26.5,1,1,epischura_lacustris_male,1,37,53,NA,0.897,no,no,no
7/17/23,26.5,1,1,leptodiaptomus_minutus,2,33,53,5,0.665,no,uncertain,uncertain
7/17/23,26.5,1,1,skistodiaptomus_oregonensis,3,55,11,NA,1.046,yes,no,no
7/17/23,26.5,1,1,leptodiaptomus_minutus,4,33,43,NA,0.797,yes,no,no
7/17/23,26.5,1,1,leptodiaptomus_minutus_male,5,37,24,NA,0.67,no,no,no
7/17/23,26.5,1,1,leptodiaptomus_minutus,6,35,40,NA,0.684,no,no,no
7/17/23,26.5,1,1,leptodiaptomus_minutus_male,7,39,26,NA,0.582,no,no,no
7/17/23,26.5,1,1,leptodiaptomus_minutus,8,36,36,11,0.686,no,no,no
7/17/23,26.5,1,1,leptodiaptomus_minutus_male,9,33,5,NA,NA,uncertain,uncertain,uncertain
7/17/23,26.5,1,1,leptodiaptomus_minutus,10,30,25,4,0.723,no,no,no
