collection_date,collection_temp,experiment,replicate,species,tube,ctmax_minute,ctmax_second,fecundity,size,dev_eggs,pathogen,lipids
8/1/23,23,1,1,leptodiaptomus_minutus,1,22,17,NA,0.698,yes,cloudy,no
8/1/23,23,1,1,skistodiaptomus_oregonensis,2,54,13,NA,0.943,yes,no,no
8/1/23,23,1,1,leptodiaptomus_minutus,3,30,50,NA,0.757,yes,no,no
8/1/23,23,1,1,leptodiaptomus_minutus,4,24,52,7,0.704,no,no,no
8/1/23,23,1,1,leptodiaptomus_minutus_male,5,28,12,NA,0.834,no,no,no
8/1/23,23,1,1,leptodiaptomus_minutus,6,22,50,1,0.669,no,no,no
8/1/23,23,1,1,leptodiaptomus_minutus,7,23,19,10,0.734,no,no,yes
8/1/23,23,1,1,leptodiaptomus_minutus,8,30,4,13,0.705,yes,no,no
8/1/23,23,1,1,epischura_lacustris,9,29,2,NA,1.032,no,no,no
8/1/23,23,1,1,leptodiaptomus_minutus,10,24,3,9,0.67,no,no,no
