collection_date,collection_temp,experiment,replicate,species,tube,ctmax_minute,ctmax_second,fecundity,size,dev_eggs,pathogen,lipids
12/4/23,7,1,1,leptodiaptomus_sicilis,1,61,59,NA,0.925,no,no,no
12/4/23,7,1,1,leptodiaptomus_sicilis,2,62,20,NA,0.924,no,no,no
12/4/23,7,1,1,leptodiaptomus_sicilis_male,3,62,44,NA,0.892,no,no,no
12/4/23,7,1,1,skistodiaptomus_oregonensis,4,80,0,10,0.844,no,no,no
12/4/23,7,1,1,leptodiaptomus_minutus,5,49,6,6,0.623,no,no,no
12/4/23,7,1,1,leptodiaptomus_sicilis,6,58,4,NA,1.016,no,no,no
12/4/23,7,1,1,leptodiaptomus_minutus,7,54,58,7,0.69,no,no,no
12/4/23,7,1,1,epischura_lacustris_male,8,54,52,NA,0.893,no,no,no
12/4/23,7,1,1,leptodiaptomus_minutus,9,55,3,2,0.662,no,no,yes
12/4/23,7,1,1,epischura_lacustris_male,10,58,15,NA,0.998,no,no,no
