"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus_male",1,5,0.64,NA,59.6666666666667,0.177097902097896,33.0138888888889,13.0138888888889
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus",2,10,0.63,5,44.3333333333333,0.187937062937055,30.0017361111111,10.0017361111111
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus",3,9,0.604,9,55.0833333333333,0.192307692307685,32.1098484848485,12.1098484848485
2023-06-22,20,2023-06-23,1,10,1,1,"skistodiaptomus_oregonensis_male",4,1,0.75,NA,82.5666666666667,0.156468531468529,NA,NA
2023-06-22,20,2023-06-23,1,10,1,1,"skistodiaptomus_oregonensis_male",5,2,0.791,NA,77.4666666666667,0.176398601398592,36.1458333333333,16.1458333333333
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus_male",6,8,0.578,NA,55.8833333333333,0.192307692307685,32.2708333333333,12.2708333333333
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus_male",7,7,0.643,NA,56.6333333333333,0.188636363636357,32.4140625,12.4140625
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus_male",8,3,0.619,NA,61.1666666666667,0.171678321678314,33.3020833333333,13.3020833333333
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus_male",9,4,0.596,NA,60.4,0.173601398601393,33.1458333333333,13.1458333333333
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus_male",10,6,0.601,NA,58.75,0.18164335664335,32.8273809523809,12.8273809523809
