"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-10-04,20.5,2023-10-04,0,39,1,1,"skistodiaptomus_oregonensis",1,5,0.88,NA,67.0166666666667,0.159965034965023,36.4826388888889,15.9826388888889
2023-10-04,20.5,2023-10-04,0,39,1,1,"skistodiaptomus_oregonensis",2,1,1.015,22,77.7833333333333,0.142307692307681,38.1041666666667,17.6041666666667
2023-10-04,20.5,2023-10-04,0,39,1,1,"skistodiaptomus_oregonensis",3,8,0.918,NA,57.1333333333333,0.161363636363632,34.8657407407407,14.3657407407407
2023-10-04,20.5,2023-10-04,0,39,1,1,"leptodiaptomus_minutus",4,9,0.635,9,45.6833333333333,0.177447552447539,32.9337121212121,12.4337121212121
2023-10-04,20.5,2023-10-04,0,39,1,1,"skistodiaptomus_oregonensis_male",5,4,0.762,NA,67.3666666666667,0.159965034965023,36.525,16.025
2023-10-04,20.5,2023-10-04,0,39,1,1,"skistodiaptomus_oregonensis",6,6,0.8,18,66.85,0.162762237762229,36.4434523809524,15.9434523809524
2023-10-04,20.5,2023-10-04,0,39,1,1,"skistodiaptomus_oregonensis",7,3,0.974,18,68.7,0.155944055944045,36.75,16.25
2023-10-04,20.5,2023-10-04,0,39,1,1,"leptodiaptomus_minutus",8,7,0.668,NA,58.0666666666667,0.153846153846153,35.0208333333333,14.5208333333333
2023-10-04,20.5,2023-10-04,0,39,1,1,"skistodiaptomus_oregonensis",9,10,1.002,NA,33.1,0.186538461538454,30.6822916666667,10.1822916666667
2023-10-04,20.5,2023-10-04,0,39,1,1,"skistodiaptomus_oregonensis",10,2,0.859,19,73.15,0.144405594405577,37.4375,16.9375
