"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-07-05,25,2023-07-05,0,18,1,1,"leptodiaptomus_minutus",1,6,0.736,12,22.5333333333333,0.224125874125864,33.8392857142857,8.83928571428572
2023-07-05,25,2023-07-05,0,18,1,1,"skistodiaptomus_oregonensis",2,3,1.011,NA,40.0166666666667,0.184090909090898,37.4930555555556,12.4930555555556
2023-07-05,25,2023-07-05,0,18,1,1,"leptodiaptomus_minutus",3,8,0.655,11,20.3833333333333,0.229545454545445,33.349537037037,8.34953703703704
2023-07-05,25,2023-07-05,0,18,1,1,"leptodiaptomus_minutus_juvenile",4,7,0.647,NA,21.2833333333333,0.223601398601388,33.5598958333333,8.55989583333334
2023-07-05,25,2023-07-05,0,18,1,1,"leptodiaptomus_minutus_juvenile",5,10,0.715,NA,19.1666666666667,0.21730769230768,33.0694444444444,8.06944444444444
2023-07-05,25,2023-07-05,0,18,1,1,"leptodiaptomus_minutus",6,5,0.741,NA,23,0.221809440559432,33.9513888888889,8.95138888888889
2023-07-05,25,2023-07-05,0,18,1,1,"skistodiaptomus_oregonensis",7,1,1.017,42,42.1,0.171328671328667,37.9166666666667,12.9166666666667
2023-07-05,25,2023-07-05,0,18,1,1,"skistodiaptomus_oregonensis",8,4,0.739,NA,36.0833333333333,0.220104895104888,36.725,11.725
2023-07-05,25,2023-07-05,0,18,1,1,"skistodiaptomus_oregonensis",9,2,0.827,11,40.55,0.184090909090898,37.6041666666667,12.6041666666667
2023-07-05,25,2023-07-05,0,18,1,1,"leptodiaptomus_minutus",10,9,0.729,NA,19.65,0.21730769230768,33.1950757575758,8.19507575757576
