"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2024-01-18,3,2024-01-21,3,90,1,1,"limnocalanus_macrurus",1,10,1.518,NA,51.3833333333333,0.291783216783209,22.3219696969697,19.3219696969697
2024-01-18,3,2024-01-21,3,90,1,1,"leptodiaptomus_sicilis",2,9,0.844,7,68.8666666666667,0.267657342657336,27.1628787878788,24.1628787878788
2024-01-18,3,2024-01-21,3,90,1,1,"leptodiaptomus_sicilis",3,8,0.94,NA,69.1833333333333,0.262587412587402,27.2731481481481,24.2731481481481
2024-01-18,3,2024-01-21,3,90,1,1,"leptodiaptomus_sicilis",4,6,0.827,9,73.5,0.269405594405585,28.4375,25.4375
2024-01-18,3,2024-01-21,3,90,1,1,"leptodiaptomus_sicilis",5,3,0.816,5,77.1666666666667,0.237937062937055,29.421875,26.421875
2024-01-18,3,2024-01-21,3,90,1,1,"leptodiaptomus_sicilis",6,1,0.84,6,80.7833333333333,0.228496503496499,30.2916666666667,27.2916666666667
2024-01-18,3,2024-01-21,3,90,1,1,"leptodiaptomus_sicilis",7,2,0.827,12,78.1666666666667,0.22867132867132,29.6770833333333,26.6770833333333
2024-01-18,3,2024-01-21,3,90,1,1,"leptodiaptomus_sicilis",8,7,0.831,7,72.6,0.268881118881109,28.1822916666667,25.1822916666667
2024-01-18,3,2024-01-21,3,90,1,1,"leptodiaptomus_sicilis",9,4,0.875,6,75.55,0.25734265734265,28.9791666666667,25.9791666666667
2024-01-18,3,2024-01-21,3,90,1,1,"leptodiaptomus_sicilis",10,5,0.789,6,74.3333333333333,0.266083916083907,28.6631944444444,25.6631944444444
