"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-11-22,8.5,2023-11-25,3,64,1,1,"leptodiaptomus_sicilis",1,5,0.979,NA,58.3333333333333,0.240909090909087,30.5069444444444,22.0069444444444
2023-11-22,8.5,2023-11-25,3,64,1,1,"leptodiaptomus_minutus_male",2,9,0.638,NA,52.0666666666667,0.248776223776212,28.9223484848485,20.4223484848485
2023-11-22,8.5,2023-11-25,3,64,1,1,"leptodiaptomus_minutus",3,4,0.639,2,60.85,0.240384615384609,31.1083333333333,22.6083333333333
2023-11-22,8.5,2023-11-25,3,64,1,1,"leptodiaptomus_sicilis_male",4,10,0.839,NA,33.4166666666667,0.28863636363636,23.8680555555556,15.3680555555556
2023-11-22,8.5,2023-11-25,3,64,1,1,"leptodiaptomus_sicilis",5,7,0.9,NA,55.6166666666667,0.241258741258735,29.8177083333333,21.3177083333333
2023-11-22,8.5,2023-11-25,3,64,1,1,"leptodiaptomus_minutus",6,3,0.662,NA,61.15,0.241258741258736,31.2083333333333,22.7083333333333
2023-11-22,8.5,2023-11-25,3,64,1,1,"leptodiaptomus_sicilis",7,8,0.991,NA,52.2,0.248776223776212,28.962962962963,20.462962962963
2023-11-22,8.5,2023-11-25,3,64,1,1,"leptodiaptomus_minutus",8,6,0.619,NA,56.15,0.239685314685309,29.9583333333333,21.4583333333333
2023-11-22,8.5,2023-11-25,3,64,1,1,"skistodiaptomus_oregonensis",9,2,0.916,NA,62.3333333333333,0.240209790209787,31.4722222222222,22.9722222222222
2023-11-22,8.5,2023-11-25,3,64,1,1,"skistodiaptomus_oregonensis",10,1,0.913,NA,68.7,0.222377622377609,32.9375,24.4375
