"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-12-12,7,2023-12-12,0,72,1,1,"limnocalanus_macrurus_male",1,7,1.403,NA,42.8833333333333,0.294930069930067,24.3072916666667,17.3072916666667
2023-12-12,7,2023-12-12,0,72,1,1,"limnocalanus_macrurus",2,10,1.4,NA,36.75,0.30874125874126,22.4635416666667,15.4635416666667
2023-12-12,7,2023-12-12,0,72,1,1,"leptodiaptomus_sicilis",3,3,0.96,NA,62.8166666666667,0.272552447552444,29.8645833333333,22.8645833333333
2023-12-12,7,2023-12-12,0,72,1,1,"leptodiaptomus_sicilis",4,4,0.917,NA,61.1,0.269930069930065,29.4166666666667,22.4166666666667
2023-12-12,7,2023-12-12,0,72,1,1,"leptodiaptomus_sicilis",5,2,0.792,NA,63.2,0.272027972027968,29.9479166666667,22.9479166666667
2023-12-12,7,2023-12-12,0,72,1,1,"limnocalanus_macrurus_male",6,9,1.394,NA,38.6333333333333,0.304370629370631,23.0395833333333,16.0395833333333
2023-12-12,7,2023-12-12,0,72,1,1,"leptodiaptomus_sicilis",7,1,1.011,NA,65.6666666666667,0.250174825174823,30.625,23.625
2023-12-12,7,2023-12-12,0,72,1,1,"leptodiaptomus_sicilis_male",8,5,0.821,NA,60.4666666666667,0.27447552447552,29.2291666666667,22.2291666666667
2023-12-12,7,2023-12-12,0,72,1,1,"epischura_lacustris",9,6,0.982,NA,54.8333333333333,0.276223776223771,27.7053571428571,20.7053571428571
2023-12-12,7,2023-12-12,0,72,1,1,"limnocalanus_macrurus",10,8,1.496,NA,39.2333333333333,0.303146853146856,23.2375,16.2375
