"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-07-01,24,2023-07-01,0,14,1,1,"leptodora_kindti_male",1,1,NA,NA,61.05,0.196258741258737,38.5416666666667,14.5416666666667
2023-07-01,24,2023-07-01,0,14,1,1,"leptodiaptomus_minutus",2,9,0.741,8,38.25,0.250524475524468,33.6420454545455,9.64204545454545
2023-07-01,24,2023-07-01,0,14,1,1,"epischura_lacustris_male",3,8,0.996,NA,38.5833333333333,0.250524475524468,33.7354166666667,9.73541666666667
2023-07-01,24,2023-07-01,0,14,1,1,"leptodora_kindti_male",4,5,NA,NA,50.6833333333333,0.223951048951033,36.4652777777778,12.4652777777778
2023-07-01,24,2023-07-01,0,14,1,1,"leptodora_kindti_male",5,4,NA,NA,51.05,0.218881118881104,36.5625,12.5625
2023-07-01,24,2023-07-01,0,14,1,1,"leptodiaptomus_minutus",6,7,0.739,10,39.0166666666667,0.244930069930061,33.8619791666667,9.86197916666666
2023-07-01,24,2023-07-01,0,14,1,1,"leptodiaptomus_minutus",7,10,0.731,NA,35.4,0.251223776223769,32.9184027777778,8.91840277777778
2023-07-01,24,2023-07-01,0,14,1,1,"leptodora_kindti_male",8,2,NA,NA,53.2833333333333,0.200699300699286,37.0208333333333,13.0208333333333
2023-07-01,24,2023-07-01,0,14,1,1,"leptodora_kindti_male",9,3,NA,NA,51.55,0.218881118881104,36.6736111111111,12.6736111111111
2023-07-01,24,2023-07-01,0,14,1,1,"leptodiaptomus_minutus",10,6,0.671,12,39.5166666666667,0.244930069930061,33.9613095238095,9.96130952380953
