"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-11-27,8,2023-11-27,0,65,1,1,"limnocalanus_macrurus_male",1,8,1.386,NA,48.5166666666667,0.245104895104883,24.8263888888889,16.8263888888889
2023-11-27,8,2023-11-27,0,65,1,1,"leptodiaptomus_sicilis",2,6,1.02,NA,58.8666666666667,0.23444055944056,27.3392857142857,19.3392857142857
2023-11-27,8,2023-11-27,0,65,1,1,"leptodiaptomus_minutus",3,1,0.642,6,70.9833333333333,0.210839160839149,30.125,22.125
2023-11-27,8,2023-11-27,0,65,1,1,"leptodiaptomus_sicilis_male",4,2,0.878,NA,68.95,0.224999999999991,29.7083333333333,21.7083333333333
2023-11-27,8,2023-11-27,0,65,1,1,"leptodiaptomus_sicilis",5,5,0.841,4,62.3666666666667,0.225174825174824,28.1770833333333,20.1770833333333
2023-11-27,8,2023-11-27,0,65,1,1,"limnocalanus_macrurus",6,9,1.487,NA,42.7833333333333,0.261538461538461,23.3666666666667,15.3666666666667
2023-11-27,8,2023-11-27,0,65,1,1,"epischura_lacustris_male",7,4,1.036,NA,65.4166666666667,0.23688811188811,28.8958333333333,20.8958333333333
2023-11-27,8,2023-11-27,0,65,1,1,"limnocalanus_macrurus_male",8,10,1.354,NA,40.25,0.258916083916083,22.7065972222222,14.7065972222222
2023-11-27,8,2023-11-27,0,65,1,1,"leptodiaptomus_sicilis",9,7,1.003,8,58.55,0.23444055944056,27.2604166666667,19.2604166666667
2023-11-27,8,2023-11-27,0,65,1,1,"epischura_lacustris",10,3,1.068,NA,68.0833333333333,0.224999999999991,29.5052083333333,21.5052083333333
