"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2024-01-12,4,2024-01-12,0,85,1,1,"limnocalanus_macrurus",1,10,1.44,NA,50.0833333333333,0.276923076923071,20.8159722222222,16.8159722222222
2024-01-12,4,2024-01-12,0,85,1,1,"leptodiaptomus_sicilis",2,4,0.773,NA,74.5666666666667,0.251573426573418,27.3125,23.3125
2024-01-12,4,2024-01-12,0,85,1,1,"senecella_calanoides",3,8,2.273,NA,55.3166666666667,0.279020979020976,22.275,18.275
2024-01-12,4,2024-01-12,0,85,1,1,"leptodiaptomus_sicilis",4,1,0.785,NA,86.25,0.215734265734264,30.125,26.125
2024-01-12,4,2024-01-12,0,85,1,1,"limnocalanus_macrurus_male",5,9,1.368,NA,52.4333333333333,0.266783216783207,21.4564393939394,17.4564393939394
2024-01-12,4,2024-01-12,0,85,1,1,"leptodiaptomus_sicilis",6,2,0.82,NA,80.5333333333333,0.243181818181816,28.78125,24.78125
2024-01-12,4,2024-01-12,0,85,1,1,"limnocalanus_macrurus_male",7,7,1.461,NA,59.6166666666667,0.272202797202796,23.4479166666667,19.4479166666667
2024-01-12,4,2024-01-12,0,85,1,1,"leptodiaptomus_sicilis",8,3,0.758,NA,78.5,0.240559440559434,28.28125,24.28125
2024-01-12,4,2024-01-12,0,85,1,1,"leptodiaptomus_sicilis_male",9,6,0.8,NA,68.5,0.256818181818174,25.7797619047619,21.7797619047619
2024-01-12,4,2024-01-12,0,85,1,1,"leptodiaptomus_sicilis_male",10,5,0.903,NA,74.15,0.251573426573418,27.2152777777778,23.2152777777778
