"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-09-12,22,2023-09-15,3,32,1,1,"skistodiaptomus_oregonensis_male",1,4,1.091,NA,54.6333333333333,0.181643356643347,36.8802083333333,14.8802083333333
2023-09-12,22,2023-09-15,3,32,1,1,"skistodiaptomus_oregonensis",2,1,1.119,NA,60.1666666666667,0.149259906759902,37.8125,15.8125
2023-09-12,22,2023-09-15,3,32,1,1,"epischura_lacustris_male",3,10,1.073,NA,31.8,0.217482517482509,32.5399305555556,10.5399305555556
2023-09-12,22,2023-09-15,3,32,1,1,"skistodiaptomus_oregonensis",4,3,1.057,NA,56.3666666666667,0.162237762237755,37.1944444444444,15.1944444444444
2023-09-12,22,2023-09-15,3,32,1,1,"skistodiaptomus_oregonensis",5,6,0.886,NA,42.6,0.173951048951044,34.7083333333333,12.7083333333333
2023-09-12,22,2023-09-15,3,32,1,1,"leptodiaptomus_minutus",6,9,0.709,NA,36.85,0.205944055944048,33.5909090909091,11.5909090909091
2023-09-12,22,2023-09-15,3,32,1,1,"leptodiaptomus_minutus",7,5,0.748,NA,48.1833333333333,0.186713286713276,35.7534722222222,13.7534722222222
2023-09-12,22,2023-09-15,3,32,1,1,"leptodiaptomus_minutus",8,8,0.682,NA,37.8333333333333,0.205594405594397,33.7979166666667,11.7979166666667
2023-09-12,22,2023-09-15,3,32,1,1,"leptodiaptomus_minutus",9,7,0.664,NA,40.0166666666667,0.187062937062931,34.2239583333333,12.2239583333333
2023-09-12,22,2023-09-15,3,32,1,1,"leptodiaptomus_minutus",10,2,0.759,NA,57.8333333333333,0.158566433566429,37.4166666666667,15.4166666666667
