"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",1,3,0.856,NA,44.4166666666667,0.225349650349636,38.1458333333333,14.6458333333333
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",2,1,0.955,24,47.6166666666667,0.210489510489489,38.8541666666667,15.3541666666667
2023-06-25,23.5,2023-06-25,0,11,1,1,"epischura_lacustris",3,10,1.132,NA,27.0833333333333,0.26590909090908,34.0642361111111,10.5642361111111
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",4,8,1.014,22,39.65,0.232867132867127,37.0666666666667,13.5666666666667
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",5,9,0.952,NA,39.2333333333333,0.232867132867127,36.9659090909091,13.4659090909091
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",6,7,1.015,23,40.0833333333333,0.229020979020975,37.1796875,13.6796875
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",7,6,0.931,18,40.3333333333333,0.229020979020975,37.2440476190476,13.7440476190476
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",8,5,1.014,NA,40.6666666666667,0.229020979020975,37.3159722222222,13.8159722222222
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",9,2,0.935,NA,44.5,0.225349650349636,38.1875,14.6875
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",10,4,0.962,NA,43.6666666666667,0.228846153846143,37.9958333333333,14.4958333333333
