"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-08-20,22.5,2023-08-20,0,25,1,1,"epischura_lacustris_male",1,6,1.008,NA,44.0333333333333,0.189685314685308,34.4970238095238,11.9970238095238
2023-08-20,22.5,2023-08-20,0,25,1,1,"leptodiaptomus_minutus",2,10,0.678,NA,27.2,0.214685314685306,31.2222222222222,8.72222222222222
2023-08-20,22.5,2023-08-20,0,25,1,1,"epischura_lacustris",3,4,0.95,NA,45.1,0.191083916083908,34.6958333333333,12.1958333333333
2023-08-20,22.5,2023-08-20,0,25,1,1,"skistodiaptomus_oregonensis",4,1,0.917,22,62.3,0.160531135531126,37.7708333333333,15.2708333333333
2023-08-20,22.5,2023-08-20,0,25,1,1,"leptodiaptomus_minutus",5,9,0.64,8,42.2333333333333,0.183041958041954,34.1477272727273,11.6477272727273
2023-08-20,22.5,2023-08-20,0,25,1,1,"skistodiaptomus_oregonensis_juvenile",6,2,0.593,NA,62.05,0.160531135531126,37.71875,15.21875
2023-08-20,22.5,2023-08-20,0,25,1,1,"leptodiaptomus_minutus",7,8,0.62,6,43.3,0.190034965034959,34.3333333333333,11.8333333333333
2023-08-20,22.5,2023-08-20,0,25,1,1,"epischura_lacustris",8,7,0.993,NA,43.7166666666667,0.190034965034959,34.4166666666667,11.9166666666667
2023-08-20,22.5,2023-08-20,0,25,1,1,"epischura_lacustris",9,3,0.907,NA,45.5833333333333,0.191083916083908,34.7864583333333,12.2864583333333
2023-08-20,22.5,2023-08-20,0,25,1,1,"epischura_lacustris",10,5,1.177,NA,44.75,0.189685314685308,34.6215277777778,12.1215277777778
